task_id,benchmark,entropy,length_words,bucket,pass_fp,pass_q,model,technique,degraded,helped
BigCodeBench/213,BigCodeBench,5.595973202073108,90,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/214,BigCodeBench,5.638471355518837,72,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/215,BigCodeBench,6.291538885162144,125,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/216,BigCodeBench,5.701209564709829,100,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/217,BigCodeBench,5.6721898083188105,113,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/218,BigCodeBench,6.112928326336732,123,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/219,BigCodeBench,5.471665031077731,100,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/220,BigCodeBench,5.808751351247167,84,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/221,BigCodeBench,6.3544777886054336,116,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/222,BigCodeBench,5.55285575194573,80,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/223,BigCodeBench,6.343473956456797,140,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/224,BigCodeBench,5.959200727214465,159,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/225,BigCodeBench,5.68201599528136,79,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/226,BigCodeBench,5.582644981137962,70,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/227,BigCodeBench,6.229261392788777,169,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/228,BigCodeBench,6.291654707978248,143,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/229,BigCodeBench,5.889548340087887,95,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/230,BigCodeBench,6.154993393414601,119,High,1,0,CodeLlama-7B-Instruct,GPTQ,1,0
BigCodeBench/231,BigCodeBench,5.80609895975067,96,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/232,BigCodeBench,6.01439185688558,102,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/233,BigCodeBench,6.1024471275944245,105,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/234,BigCodeBench,5.865635733538894,109,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/235,BigCodeBench,5.941108939837473,112,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/236,BigCodeBench,5.996792104191914,108,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/237,BigCodeBench,6.010174453172381,112,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/238,BigCodeBench,5.917888542207537,96,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/239,BigCodeBench,6.118426977631667,104,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/240,BigCodeBench,5.496966990003134,59,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/241,BigCodeBench,5.601893984232553,81,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/242,BigCodeBench,5.896422923894944,93,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/243,BigCodeBench,6.2378931099567545,99,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/244,BigCodeBench,5.5658353003519165,105,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/245,BigCodeBench,5.836714492978694,69,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/246,BigCodeBench,6.072658242200413,152,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/247,BigCodeBench,6.252231747184925,109,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/248,BigCodeBench,5.342634010006702,61,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/249,BigCodeBench,6.063194698135019,93,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/250,BigCodeBench,5.591771669014776,82,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/251,BigCodeBench,5.429003731107056,70,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/252,BigCodeBench,5.839826738065286,78,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/253,BigCodeBench,5.724191481544082,78,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/254,BigCodeBench,5.115303359518974,56,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/255,BigCodeBench,5.914671909967524,91,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/256,BigCodeBench,5.752447903466422,106,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/257,BigCodeBench,5.657963659459966,79,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/258,BigCodeBench,6.120169288839408,143,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/259,BigCodeBench,5.837312109983479,96,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/260,BigCodeBench,5.768392813726551,95,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/261,BigCodeBench,5.703926854683051,81,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/262,BigCodeBench,5.3740573772988505,56,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/263,BigCodeBench,6.040538932945216,96,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/264,BigCodeBench,5.930192900200254,113,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/265,BigCodeBench,5.404799102497941,79,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/266,BigCodeBench,5.185375407352566,53,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/267,BigCodeBench,5.895689928122552,105,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/268,BigCodeBench,6.070930231037756,99,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/269,BigCodeBench,6.29148443765198,132,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/270,BigCodeBench,5.4655602832042485,69,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/271,BigCodeBench,5.953928056651581,112,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/272,BigCodeBench,6.270405546303768,161,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/273,BigCodeBench,6.587146211688308,216,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/274,BigCodeBench,6.413225719313906,162,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/275,BigCodeBench,5.621827545886886,79,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/276,BigCodeBench,5.165463998631682,81,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/277,BigCodeBench,5.9894886870099295,94,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/278,BigCodeBench,5.852075002831199,81,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/279,BigCodeBench,6.147461112330261,104,High,0,1,CodeLlama-7B-Instruct,GPTQ,0,1
BigCodeBench/280,BigCodeBench,5.921040320853644,109,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/281,BigCodeBench,5.648955904159996,72,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/282,BigCodeBench,5.59049465075019,75,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/283,BigCodeBench,5.540369125143361,76,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/284,BigCodeBench,5.572362859939173,63,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/285,BigCodeBench,5.474527190344814,65,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/286,BigCodeBench,5.883987283399407,87,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/287,BigCodeBench,5.289898095464287,60,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/288,BigCodeBench,5.219783230714408,76,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/289,BigCodeBench,6.013360394186669,86,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/290,BigCodeBench,5.406890595608518,60,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/291,BigCodeBench,5.37405737729885,56,Low,0,1,CodeLlama-7B-Instruct,GPTQ,0,1
BigCodeBench/292,BigCodeBench,5.614564546060618,83,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/293,BigCodeBench,5.169969392667922,89,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/294,BigCodeBench,5.58502798189955,78,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/295,BigCodeBench,5.553808443351081,91,Low,1,0,CodeLlama-7B-Instruct,GPTQ,1,0
BigCodeBench/296,BigCodeBench,5.826362734223704,108,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/297,BigCodeBench,5.1981018835465,47,Low,0,1,CodeLlama-7B-Instruct,GPTQ,0,1
BigCodeBench/298,BigCodeBench,6.395121623145467,168,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/299,BigCodeBench,5.275497816864927,94,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/300,BigCodeBench,6.16454615997313,137,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/301,BigCodeBench,5.69155682950114,83,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/302,BigCodeBench,6.242665442723392,132,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/303,BigCodeBench,5.914411982042861,98,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/304,BigCodeBench,6.227105674680347,130,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/305,BigCodeBench,5.525502123995105,70,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/306,BigCodeBench,5.762980205811214,82,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/307,BigCodeBench,5.734512381750776,76,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/308,BigCodeBench,6.422288087417013,163,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/309,BigCodeBench,5.668682990827825,81,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/310,BigCodeBench,5.737262635501183,78,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/311,BigCodeBench,5.622021690438194,75,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/312,BigCodeBench,5.343898136046725,51,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/313,BigCodeBench,5.919443824176215,89,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/314,BigCodeBench,5.484069531114784,64,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/315,BigCodeBench,6.268009195155382,127,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/316,BigCodeBench,5.651698124868109,62,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/317,BigCodeBench,5.494309137239126,60,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/318,BigCodeBench,5.68658188256133,82,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/319,BigCodeBench,5.753221083069264,85,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/320,BigCodeBench,5.383755889884965,65,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/321,BigCodeBench,5.95545306188514,143,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/322,BigCodeBench,5.557799819097006,69,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/323,BigCodeBench,6.074801438047944,115,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/324,BigCodeBench,4.90011572407751,41,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/325,BigCodeBench,6.013074310433273,91,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/326,BigCodeBench,5.582949637843523,69,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/327,BigCodeBench,5.720772463993187,69,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/328,BigCodeBench,5.940651002953922,95,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/329,BigCodeBench,5.893791310737963,91,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/330,BigCodeBench,5.328418303600467,57,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/331,BigCodeBench,5.557228196622326,74,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/332,BigCodeBench,5.301307266176411,52,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/333,BigCodeBench,5.476064195050475,66,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/334,BigCodeBench,5.267456758861195,55,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/335,BigCodeBench,5.865188754394811,87,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/336,BigCodeBench,5.416375676407143,59,Low,0,1,CodeLlama-7B-Instruct,GPTQ,0,1
BigCodeBench/337,BigCodeBench,6.219161241992426,131,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/338,BigCodeBench,5.784261705548279,113,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/339,BigCodeBench,5.536933387049371,71,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/340,BigCodeBench,5.68386043218865,94,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/341,BigCodeBench,6.022801632886597,122,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/342,BigCodeBench,5.774887351563315,102,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/343,BigCodeBench,6.242951316768897,132,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/344,BigCodeBench,5.526301168709041,71,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/345,BigCodeBench,5.753672579599748,77,High,0,1,CodeLlama-7B-Instruct,GPTQ,0,1
BigCodeBench/346,BigCodeBench,5.645789468318083,82,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/347,BigCodeBench,5.889902358074071,89,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/348,BigCodeBench,5.71659786567412,77,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/349,BigCodeBench,5.822757399040183,97,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/350,BigCodeBench,5.994004667647451,91,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/351,BigCodeBench,5.833325210755079,76,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/352,BigCodeBench,5.872962116391175,167,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/353,BigCodeBench,5.954759238229196,84,High,0,1,CodeLlama-7B-Instruct,GPTQ,0,1
BigCodeBench/354,BigCodeBench,5.674079302301196,67,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/355,BigCodeBench,5.987520391811562,154,High,1,0,CodeLlama-7B-Instruct,GPTQ,1,0
BigCodeBench/356,BigCodeBench,5.777482082019104,102,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/357,BigCodeBench,5.5896021052357,99,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/358,BigCodeBench,5.986859554513293,89,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/359,BigCodeBench,5.231200234441707,56,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/360,BigCodeBench,6.111528681151892,131,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/361,BigCodeBench,6.132106572533012,115,High,1,0,CodeLlama-7B-Instruct,GPTQ,1,0
BigCodeBench/362,BigCodeBench,5.673983715469531,88,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/363,BigCodeBench,5.914478374731997,79,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/364,BigCodeBench,5.639972741909314,77,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/365,BigCodeBench,5.558364648336088,64,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/366,BigCodeBench,5.719108676629643,93,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/367,BigCodeBench,5.674109799659463,102,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/368,BigCodeBench,5.2824842613426,54,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/369,BigCodeBench,5.7338931507790365,75,Low,1,0,CodeLlama-7B-Instruct,GPTQ,1,0
BigCodeBench/370,BigCodeBench,5.767869827201984,102,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/371,BigCodeBench,5.429170379833643,59,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/372,BigCodeBench,5.5609758039057935,60,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/373,BigCodeBench,5.7566185682731845,74,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/374,BigCodeBench,5.308632440797385,55,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/375,BigCodeBench,5.604104070322102,80,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/376,BigCodeBench,5.834183719779185,80,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/377,BigCodeBench,5.37852441389348,64,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/378,BigCodeBench,5.962711236843685,113,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/379,BigCodeBench,5.381359713524657,55,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/380,BigCodeBench,5.115847010357805,46,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/381,BigCodeBench,6.658662449003752,197,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/382,BigCodeBench,5.888719817171022,83,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/383,BigCodeBench,5.140672097289856,51,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/384,BigCodeBench,6.231662855060648,176,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/385,BigCodeBench,5.928967525585622,115,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/386,BigCodeBench,5.672313326268704,77,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/387,BigCodeBench,6.3146842522037225,149,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/388,BigCodeBench,5.433798528024125,62,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/389,BigCodeBench,5.356558335416674,54,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/390,BigCodeBench,6.092221605645697,106,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/391,BigCodeBench,5.779646605573774,77,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/392,BigCodeBench,6.019521555824486,111,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/393,BigCodeBench,5.464626505623756,66,Low,0,1,CodeLlama-7B-Instruct,GPTQ,0,1
BigCodeBench/394,BigCodeBench,5.194430789080314,54,Low,1,0,CodeLlama-7B-Instruct,GPTQ,1,0
BigCodeBench/395,BigCodeBench,6.002938511336501,96,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/396,BigCodeBench,5.843988354961702,91,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/397,BigCodeBench,5.302211272500222,63,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/398,BigCodeBench,5.069235677759418,48,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/399,BigCodeBench,5.46163739358241,79,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/400,BigCodeBench,6.018635858629225,132,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/401,BigCodeBench,5.949293242973566,86,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/402,BigCodeBench,5.938988697477491,103,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/403,BigCodeBench,5.93461563400539,111,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/404,BigCodeBench,5.6403115322251,80,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/405,BigCodeBench,5.381727678869735,60,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/406,BigCodeBench,5.957204178060996,114,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/407,BigCodeBench,5.775525054291929,99,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/408,BigCodeBench,5.487501884477195,66,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/409,BigCodeBench,5.658292202670676,87,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/410,BigCodeBench,5.930439333193641,103,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/411,BigCodeBench,5.527642470572459,60,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/412,BigCodeBench,6.207754022736384,135,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/413,BigCodeBench,5.602868485103867,61,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/414,BigCodeBench,5.655135122268766,74,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/415,BigCodeBench,5.4793944564989205,77,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/416,BigCodeBench,5.668159498057084,83,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/417,BigCodeBench,6.569023237863512,213,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/418,BigCodeBench,6.3862899513328175,148,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/419,BigCodeBench,6.357919842892309,165,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/420,BigCodeBench,5.7547251345615456,91,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/421,BigCodeBench,6.040006304237076,110,High,1,0,CodeLlama-7B-Instruct,GPTQ,1,0
BigCodeBench/422,BigCodeBench,5.505486189032705,69,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/423,BigCodeBench,5.986681522237648,121,High,1,0,CodeLlama-7B-Instruct,GPTQ,1,0
BigCodeBench/424,BigCodeBench,6.515010059054122,203,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/425,BigCodeBench,5.874247081865023,116,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/426,BigCodeBench,5.957726156837271,115,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/427,BigCodeBench,6.20228399338782,103,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/428,BigCodeBench,5.909930856571329,102,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/429,BigCodeBench,5.451675703013553,66,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/430,BigCodeBench,6.194430789080305,108,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/431,BigCodeBench,5.916310849185159,151,High,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/432,BigCodeBench,5.759229482244777,79,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/433,BigCodeBench,5.747191429566847,90,Low,1,1,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/434,BigCodeBench,6.824690893252877,209,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/435,BigCodeBench,6.007046280954644,77,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/436,BigCodeBench,5.771948768316716,81,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/437,BigCodeBench,5.3104430577190245,54,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/438,BigCodeBench,5.600977614163111,82,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/439,BigCodeBench,5.582644981137962,70,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/440,BigCodeBench,6.260555794261861,130,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/441,BigCodeBench,5.652486244237263,92,Low,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/442,BigCodeBench,6.105187922419878,113,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/443,BigCodeBench,5.9441199369408855,94,High,0,0,CodeLlama-7B-Instruct,GPTQ,0,0
BigCodeBench/444,BigCodeBench,5.67575050167767,77,Low,1,0,CodeLlama-7B-Instruct,GPTQ,1,0
BigCodeBench/445,BigCodeBench,6.049165713333726,94,High,1,0,CodeLlama-7B-Instruct,GPTQ,1,0
BigCodeBench/446,BigCodeBench,5.65625,64,Low,1,0,CodeLlama-7B-Instruct,GPTQ,1,0
